llm_status,llm_region_type,llm_identified_content,llm_direct_bid_item_evidence,llm_association_strength,llm_decision,llm_confidence,llm_reason,llm_error,llm_attempts,row_index,region_id,sheet_number,bid_item
SUCCESS,GENERAL_NOTE,"D. PROVIDE BACKING / SUPPORT FOR ALL MOUNTED FIXTURES, EQUIPMENT, CASEWORK, AND/OR SYSTEMS FURNITURE. COORDINATE WITH FLOOR PLANS, AND INTERIOR ELEVATIONS PRIOR TO THE COVERING OF STUD FRAMING. REFER TO MANUFACTURER'S RECOMMENDATIONS WHERE APPLICABLE, OTHERWISE REFER TO DETAILS ON A700s SHEET SERIES.","Contains the word BACKING and discusses backing/support for fixtures, which conceptually aligns with the 'Backing' portion of the bid item but does not explicitly state or illustrate 'WOOD BLOCKING' or tie to a specific location/detail for blocking.",INDIRECT,WRONG,MEDIUM,"The region explicitly mentions BACKING as a requirement, which relates to part of the bid item, but it does not explicitly identify 'Wood Blocking' nor link to a specific location, finish, or detail that would prove a direct association to the ORIGINAL BID ITEM as furnished. It is a general note rather than a direct depiction of the wood blocking/work.",,1,756,region_000756,A-421,Furnish & Install Wood Blocking and Backing
SUCCESS,GENERAL_NOTE,F. LIGHT FIXTURES IN CEILINGS TO RECEIVE BATT INSULATION ON TOP SHALL HAVE A BOX OUT TO PROTECT THE INSULATION FROM THE HEAT OF THE LIGHT SOURCE.,"Region explicitly references a ""BOX OUT"" for insulation around light fixtures, which corresponds to the insulation accessory (Box Outs) in the Bid Item: Furnish & Install Insulation Accessories (Baffles And Box Outs).",DIRECT,RIGHT,HIGH,"The region text directly mentions a box out (insulation accessory) in the context of ceiling lighting and insulation, which is a direct reference to the bid item’s scope (Box Outs as part of Insulation Accessories). The note uses the exact term 'BOX OUT' and ties it to insulation, aligning specifically with the bid item components rather than merely implying a related trade. ",,1,757,region_000757,A-421,Furnish & Install Insulation Accessories (Baffles And Box Outs)
SUCCESS,PLAN_GEOMETRY,"Bathroom interior fixture layout (tub, toilet, sink) within the bath area of Unit 2 finish floor plan.","No direct evidence of gutters, downspouts, or associated accessories in this region; no finishing or equipment tags pointing to exterior drainage components.",NONE,WRONG,HIGH,"The highlighted region shows an interior bathroom layout with plumbing fixtures, not any gutter or downspout work. There is no direct indication (label, symbol, or detail) that ties this region to the bid item 'Furnish & Install Gutters, Downspouts, and Associated Accessories'. OCR text is not considered decisive evidence, and the region does not explicitly reference the bid item.",,1,758,region_000758,A-421,"Furnish & Install Gutters, Downspouts, and Associated Accessories"
SUCCESS,EQUIPMENT_TAG,DS,"The highlighted region shows a DS tag, which, per the project legend (G-002.3), stands for DOWNSPOUT. This region is located along an exterior wall where downspouts are typically placed, directly labeling the bid-item element (downspouts) rather than a generic note or unrelated detail.",DIRECT,RIGHT,HIGH,"The region visibly contains the DS equipment tag, and the legend explicitly defines DS as DOWNSPOUT. This is a direct label for a component of the bid item (gutters, downspouts, and associated accessories) and not merely an indirect reference (same trade, similar scope, or a related but non-identifying note). The evidence is textual/graphic within the region and tied to the specific downspout work on the exterior, satisfying the 'direct association' criterion.",,1,759,region_000759,A-421,"Furnish & Install Gutters, Downspouts, and Associated Accessories"
SUCCESS,GENERAL_NOTE,SEE G SERIES SHEETS FOR EXPANSION JOINT SCHEDULE.,SEE G SERIES SHEETS FOR EXPANSION JOINT SCHEDULE.,DIRECT,RIGHT,HIGH,"The highlighted region contains the explicit General Note line 'SEE G SERIES SHEETS FOR EXPANSION JOINT SCHEDULE.' This directly references the expansion joint schedule on another sheet, which is the specific scope related to the Bid Item 'Furnish & Install Expansion Joint Systems, Fillers, and Sealants' (Expansion Joint Sealants). Although it does not show the physical work itself, it directly points to the schedule that defines the expansion joint requirements, fulfilling a direct association rather than a mere indirect or speculative link.",,1,760,region_000760,A-421,"Furnish & Install Expansion Joint Systems, Fillers, and Sealants"
SUCCESS,GENERAL_NOTE,SOME UNITS MAY BE MIRRORED IN OVERALL PLANS OR UNIT SCHEDULE. DOOR HANDINGS AND LOCKSETS WILL BE REVERSED.,NONE,INDIRECT,WRONG,MEDIUM,"The highlighted text is a general note about potential unit mirroring and reversed door handings. It does not label, identify, or explicitly reference the specific bid item work (Furnish & Install Coordination For Reversed Door Handings In Mirrored Units) as a task or detail. Although it mentions reversed handings, it is not a direct coordinate/install instruction or schedule entry for the bid item, so the association is indirect rather than direct.",,1,761,region_000761,A-421,Furnish & Install Coordination For Reversed Door Handings In Mirrored Units
SUCCESS,GENERAL_NOTE,"I. WHERE DOOR LOCATIONS ARE NOT DIMENSIONED, SEE DETAILS REFERENCED IN DOOR SCHEDULE BY SPECIFIC CONDITION. OTHERWISE, THE HINGE SIDE OF DOOR ROUGH OPENINGS SHALL BE LOCATED 4"" FROM THE ADJACENT PERPENDICULAR WALL, SUBJECT TO MAINTENANCE OF REQUIRED ADA CLEARANCES REFERENCED IN THE G700s SHEET SERIES.",No direct evidence linking to Bid Item: Furnish & Install Coordination For Reversed Door Handings In Mirrored Units.,INDIRECT,WRONG,HIGH,"The region shown is a GENERAL NOTE about door locations and hinge-side offsets, referencing the door schedule and ADA clearances. It does not explicitly identify, label, or indicate any coordination task specific to reversed door handings in mirrored units. Therefore there is no direct evidence connecting this region to the bid item; any relevance is indirect at best.",,1,762,region_000762,A-421,Furnish & Install Coordination For Reversed Door Handings In Mirrored Units
SUCCESS,SCHEDULE,"BATH finish schedule region showing floor tile assignment: tile type T-2 with an area of 49 SF (tile-related callouts TB-1, GB-2, EP-1 also present).","The Bath finish schedule explicitly lists a floor tile (T-2) and its area (49 SF), directly identifying floor tile work relevant to the bid item Furnish & Install Floor Tile.",DIRECT,RIGHT,HIGH,"The highlighted region contains a Bath finish schedule entry that explicitly specifies floor tile (tile type T-2) and the area (49 SF). This is a direct reference to the tile work rather than a generic room label or an indirect note, satisfying the direct association criteria for the bid item.",,1,763,region_000763,A-421,Furnish & Install Floor Tile
SUCCESS,SCHEDULE,Laundry finish schedule entry with tile code T-2 and area 59 SF (Unit 2 Finish Floor Plan).,"Region shows a finish code (T-2) for Laundry with an associated area (59 SF) within the Unit 2 Finish Floor Plan, directly indicating tile installation as the finish for that space.",DIRECT,RIGHT,HIGH,The highlighted region explicitly lists the Laundry space and assigns tile finish T-2 with a specific area (59 SF) in the Finish Floor Plan. This directly identifies floor tile work for that room and aligns with the bid item 'Furnish & Install Floor Tile'.,,1,764,region_000764,A-421,Furnish & Install Floor Tile
SUCCESS,FINISH_TAG,BATH D GB-2 EP-1 TB-1 T-2 49 SF,"Region shows TB-1 (Tile Base 1) listed under BATH D with a 49 SF area, indicating a tile base finish for that bath area.",DIRECT,RIGHT,HIGH,"The highlighted region explicitly lists TB-1 (Tile Base 1) within the BATH D finish block and provides an area (49 SF). The original bid item is Furnish & Install Tile Base, Ceramic & Porcelain Tile. TB-1 directly identifies the tile base finish to be installed in this region, satisfying a direct association rather than an indirect inference.",,1,765,region_000765,A-421,Furnish & Install Tile Base
SUCCESS,FINISH_TAG,"Laundry area finish callout including TB-1 (tile base) along with other finish codes (GB-1, P-1, T-2) and area 59 SF.","TB-1 is a tile-base finish tag directly shown in the laundry region, identifying the tile-base work that matches the bid item: Furnish & Install Tile Base (Ceramic & Porcelain Tile).",DIRECT,RIGHT,HIGH,"The highlighted region explicitly shows the finish tag TB-1 for the Laundry area, which is the tile-base finish. This provides direct evidence of tile-base work in the exact region. The bid item is Furnish & Install Tile Base, so TB-1 directly corresponds to the item rather than merely implying related work.",,1,766,region_000766,A-421,Furnish & Install Tile Base
SUCCESS,FINISH_TAG,TB-1,"The region contains the finish tag TB-1, which is a tile-base finish code used to designate tile base work; this label directly corresponds to Furnish & Install Tile Base in the bid item scope.",DIRECT,RIGHT,HIGH,"The highlighted region visibly shows the TB-1 finish tag, which is a direct reference to the tile-base finish work. In typical architectural drawings, TB-1 serves as the identifier for the tile base finish (tile base along walls). This is a direct indicator of the bid item (Furnish & Install Tile Base) and does not rely on inference from same-trade or surrounding context. The evidence is the actual tag visible in the region, not OCR alone or indirect reasoning.",,1,767,region_000767,A-421,Furnish & Install Tile Base
SUCCESS,DETAIL,TB-1,"TB-1 is a detail callout/tag visible in the highlighted region. On architectural sheets, TB-1 denotes a tile-base detail, directly tying to the bid item 'Furnish & Install Tile Base' (Ceramic & Porcelain Tile).",DIRECT,RIGHT,HIGH,"The highlighted region explicitly shows a detail identifier TB-1, which directly represents the tile-base installation detail referenced by the bid item. No indirect or OCR-based inference is used; the evidence is an explicit region tag for the tile-base work.",,1,768,region_000768,A-421,Furnish & Install Tile Base
SUCCESS,FINISH_TAG,TB-1,"The highlighted region shows a finish tag labeled TB-1, which is a standard callout for Tile Base. The bid item is Furnish & Install Tile Base (Ceramic & Porcelain Tile), so TB-1 directly identifies the intended work to be performed and its location is within the bathroom plans where base tiles are typically installed.",DIRECT,RIGHT,HIGH,TB-1 is a finish/tag callout that directly references the tile base work. It is not a generic or indirect label; it explicitly corresponds to the tile base bid item.,,1,769,region_000769,A-421,Furnish & Install Tile Base
SUCCESS,FINISH_TAG,TB-1 (tile base tag),"The region contains a clearly labeled 'TB-1' tag adjacent to the base/wall in the bathroom area, which is the finish tag used to designate tile base work.",DIRECT,RIGHT,HIGH,"The highlighted region visibly contains a finish tag 'TB-1' placed at the base of the wall in the bathroom area. In architectural finish labeling, TB-1 denotes Tile Base. This directly identifies the bid item related to Tile Base (Furnish & Install Tile Base under Ceramic & Porcelain Tile) rather than merely implying related work. It is not a room label, grid reference, or a generic note; it is a tile-base finish tag that corresponds to the bid item.",,1,770,region_000770,A-421,Furnish & Install Tile Base
